image_path,true_label,predicted_label,prob_real,prob_fake,true_class,predicted_class,correct
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/18452.jpg,0,0,0.9902588,0.009741149,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/12928.jpg,1,1,0.07620241,0.9237976,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/9249.jpg,1,0,0.9197605,0.08023942,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/16169.png,1,1,3.353275e-06,0.99999666,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/4242.jpg,1,1,0.1482088,0.85179126,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/5781.jpg,1,1,0.0016751447,0.9983248,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/19474.png,1,1,0.0011340345,0.99886596,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/5257.jpg,0,0,0.9994665,0.0005334789,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/16075.jpg,0,0,0.94631237,0.05368761,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/4485.jpg,1,1,0.00085966894,0.99914026,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/19313.jpg,0,1,0.49534076,0.50465924,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/12812.jpg,1,1,0.001585627,0.9984144,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/2976.jpg,1,1,9.10713e-05,0.9999089,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/3284.jpg,1,1,0.0008672907,0.9991327,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/17211.png,1,1,0.00037512125,0.99962485,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/0904.jpg,1,1,0.0019500377,0.99805,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/16885.jpg,0,0,0.9995666,0.00043338706,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/0906.jpg,1,1,0.29334015,0.70665985,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/0199.jpg,1,1,0.042059634,0.95794034,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/16423.jpg,0,0,0.999491,0.0005090381,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/7004.jpg,0,0,0.9990121,0.0009878761,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/20820.jpg,0,1,0.49870998,0.50129,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/19372.jpg,1,1,0.00047614833,0.9995239,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/10654.jpg,0,0,0.9848028,0.01519724,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/14381.jpg,0,1,0.20603912,0.79396087,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/9497.jpg,1,1,0.0009473802,0.9990526,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/21254.jpg,0,1,0.19618179,0.80381817,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/8911.jpg,1,1,0.07659118,0.92340887,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/23536.png,1,0,0.9763381,0.023661893,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/21201.jpg,0,0,0.99245584,0.0075441664,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/10847.jpg,0,0,0.80390584,0.19609411,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/2080.png,1,1,0.015877591,0.9841224,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/23946.jpg,0,0,0.834663,0.16533704,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/20451.jpg,1,1,0.24261183,0.7573882,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/4281.jpg,1,1,0.06601987,0.93398017,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/19853.png,1,1,0.025751926,0.97424805,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/23002.png,1,1,0.001635335,0.9983646,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/8934.jpg,1,1,0.19590625,0.8040937,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/3175.jpg,0,0,0.98497134,0.015028676,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/1435.jpg,0,0,0.9964652,0.0035347235,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/17910.jpg,0,0,0.71999496,0.280005,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/5697.jpg,1,0,0.96745735,0.03254261,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/4010.jpg,0,0,0.98750985,0.012490076,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/15007.jpg,0,0,0.66873807,0.33126196,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/11352.jpg,1,0,0.9955576,0.004442361,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/18289.png,1,1,0.032433204,0.96756685,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/5241.jpg,0,0,0.99774665,0.002253275,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/6215.jpg,1,1,0.015277798,0.9847222,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/10590.jpg,0,0,0.99995804,4.1930445e-05,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/17067.png,1,1,2.4839273e-05,0.9999752,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/1840.png,1,1,0.00084956974,0.9991504,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/4295.jpg,1,1,0.0029026316,0.9970974,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/3318.jpg,1,1,0.06114157,0.93885845,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/7511.jpg,1,1,0.0017438144,0.99825615,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/22019.jpg,0,0,0.99611425,0.0038857572,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/19453.jpg,0,1,0.46462953,0.5353704,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/16692.png,1,1,0.009201908,0.9907981,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/5078.jpg,0,0,0.92771316,0.07228679,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/16744.jpg,0,0,0.9971523,0.0028476447,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/7753.jpg,0,0,0.9915603,0.008439687,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/3738.jpg,0,1,0.055849053,0.9441509,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/4507.jpg,0,0,0.9834736,0.016526347,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/21778.jpg,0,1,0.18473767,0.8152624,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/17825.jpg,0,0,0.9968802,0.0031198529,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/11825.jpg,1,1,0.018242199,0.9817578,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/6317.jpg,1,1,0.009073442,0.9909266,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/17021.png,1,1,0.017712506,0.9822875,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/3979.jpg,1,1,0.0013176876,0.9986823,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/5672.jpg,1,1,0.34070188,0.6592981,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/10712.jpg,1,1,0.0046984106,0.9953016,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/6669.jpg,0,0,0.870494,0.12950593,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/7121.jpg,1,1,0.01853489,0.98146516,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/1566.jpg,0,0,0.97196555,0.028034443,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/9689.jpg,1,1,0.012799278,0.98720074,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/10155.jpg,0,0,0.51515174,0.48484832,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/23170.jpg,1,1,3.6470603e-05,0.9999635,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/20925.jpg,0,0,0.95156807,0.048431925,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/23118.png,1,1,0.0072945035,0.9927055,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/22160.png,1,1,0.2777272,0.7222728,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/0293.jpg,0,0,0.96563786,0.034362104,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/9902.jpg,1,1,0.008421908,0.9915781,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/16749.jpg,0,0,0.9112971,0.08870295,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/21831.jpg,0,0,0.9992686,0.0007314588,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/17482.jpg,0,0,0.97737646,0.02262358,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/0691.jpg,1,1,0.0020345517,0.99796546,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/14654.jpg,1,0,0.6740184,0.32598162,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/12652.jpg,0,0,0.95484716,0.045152888,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/9672.jpg,1,1,0.00375101,0.996249,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/12528.jpg,0,0,0.9343637,0.06563633,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/20674.jpg,0,1,0.31502217,0.68497777,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/6371.jpg,0,0,0.98693526,0.0130647095,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/10733.jpg,1,1,1.624189e-05,0.9999838,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/23802.png,1,1,0.044365138,0.9556349,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/21690.png,1,1,0.087343544,0.9126565,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/13860.jpg,0,0,0.99935013,0.0006498927,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/2473.png,1,1,0.1968783,0.80312175,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/2224.jpg,0,0,0.9999219,7.803071e-05,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/16985.png,1,1,0.0865798,0.9134202,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/12383.jpg,1,1,0.06282498,0.93717504,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/16111.jpg,1,1,0.27389184,0.7261082,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/5826.jpg,0,0,0.9984541,0.0015459396,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/2837.png,1,1,0.102589555,0.89741045,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/11872.jpg,1,1,0.07536575,0.9246342,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/7457.jpg,1,1,0.014005003,0.985995,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/14495.jpg,0,0,0.99063474,0.009365277,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/22626.png,1,1,0.018377597,0.98162234,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/22413.jpg,0,0,0.93780744,0.06219259,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/11161.jpg,1,1,0.00963783,0.99036217,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/5188.jpg,1,1,0.00680795,0.993192,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/11302.jpg,0,0,0.99892944,0.0010705194,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/3158.jpg,0,0,0.9953212,0.0046788175,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/0441.jpg,0,0,0.84248257,0.1575175,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/22761.png,1,1,0.049790952,0.9502091,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/1197.jpg,0,0,0.95540166,0.044598326,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/10265.jpg,1,1,0.22810863,0.77189136,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/6288.jpg,0,0,0.9985415,0.0014585117,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/1021.jpg,1,1,0.017182715,0.9828173,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/6637.jpg,1,1,0.048019122,0.9519809,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/2584.jpg,0,1,0.01898449,0.98101556,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/18780.png,1,1,0.0021813677,0.9978186,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/5700.jpg,0,1,0.0103721395,0.98962784,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/4547.jpg,1,1,0.42504892,0.57495105,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/21759.jpg,0,1,0.21722937,0.7827707,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/1762.png,1,1,0.024518492,0.97548145,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/3659.jpg,1,1,0.000866421,0.99913365,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/20027.png,1,1,0.005260767,0.99473923,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/3015.jpg,0,0,0.9990772,0.0009227783,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/20936.jpg,0,0,0.54740566,0.45259434,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/15199.jpg,0,0,0.99005604,0.009944031,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/10545.jpg,0,0,0.86228424,0.13771576,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/22251.png,1,1,0.0035647694,0.9964353,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/0878.jpg,0,0,0.98195434,0.018045682,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/21244.png,1,1,0.26672238,0.7332776,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/0787.jpg,0,0,0.9981159,0.0018841667,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/18103.jpg,0,0,0.9926254,0.0073746024,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/1604.jpg,0,0,0.99864954,0.0013504564,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/9057.jpg,1,1,0.001283116,0.99871695,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/7269.jpg,1,0,0.84769547,0.15230452,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/19211.jpg,0,0,0.9998497,0.0001502493,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/8268.jpg,0,1,0.11028662,0.88971335,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/0993.jpg,1,1,0.00049466826,0.9995053,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/15601.jpg,1,1,0.0039036826,0.9960963,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/22855.png,1,0,0.60226154,0.39773843,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/5967.jpg,0,0,0.9370667,0.06293331,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/13911.jpg,0,0,0.9492747,0.05072527,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/11709.jpg,0,0,0.99983466,0.0001653307,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/4352.jpg,1,0,0.9906777,0.009322247,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/17972.jpg,0,0,0.9929979,0.007002101,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/5655.jpg,1,0,0.74084985,0.25915012,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/2611.jpg,0,0,0.8950863,0.10491369,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/0362.jpg,0,0,0.9891427,0.010857258,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/1801.jpg,0,1,0.3106145,0.68938553,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/1018.png,1,1,0.0058751255,0.99412495,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/20787.jpg,0,0,0.99102,0.008980013,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/16449.jpg,0,0,0.9999329,6.7110166e-05,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/15989.jpg,0,0,0.89863986,0.101360194,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/21620.png,1,1,0.007668168,0.99233186,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/18982.png,1,1,0.06027098,0.93972903,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/5801.jpg,0,0,0.9096297,0.09037024,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/2200.jpg,1,1,7.105422e-05,0.99992895,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/10662.jpg,1,1,0.00037057852,0.9996294,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/23041.jpg,1,1,0.005787658,0.9942123,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/2638.png,1,1,0.000572226,0.99942774,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/10608.jpg,1,1,0.02058398,0.979416,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/19368.png,1,1,0.0031898818,0.99681014,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/17081.png,1,1,0.00562018,0.9943798,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/16413.jpg,0,0,0.9946824,0.0053176,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/13010.jpg,1,1,0.40767473,0.59232527,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/23664.jpg,1,1,0.00062631746,0.99937373,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/4710.jpg,0,0,0.8476577,0.1523423,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/12466.jpg,0,0,0.99946123,0.000538808,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/2595.jpg,1,1,0.00016536177,0.99983466,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/13179.jpg,1,1,0.35963196,0.64036804,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/13468.jpg,0,0,0.9808656,0.019134343,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/0085.jpg,0,0,0.53525776,0.46474227,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/5737.jpg,1,1,0.033630922,0.96636903,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/8370.jpg,0,0,0.9083586,0.09164145,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/8680.jpg,0,0,0.59736294,0.402637,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/1225.png,1,1,0.031565033,0.968435,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/6220.jpg,1,1,0.02601445,0.9739855,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/0209.jpg,0,0,0.7009535,0.29904655,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/0578.jpg,0,0,0.9000092,0.09999076,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/3621.jpg,1,1,8.5197935e-06,0.99999154,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/18272.png,1,1,0.29827186,0.7017281,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/7316.jpg,0,0,0.99970394,0.00029607088,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/10133.jpg,1,1,4.4714794e-05,0.9999553,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/1930.png,1,1,0.044500705,0.9554993,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/10232.jpg,1,0,0.8188485,0.1811515,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/20862.png,1,1,0.0005960356,0.99940395,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/3411.jpg,1,1,0.10226938,0.89773065,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/20375.jpg,0,0,0.99828184,0.0017182458,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/17572.jpg,0,1,0.17004381,0.8299562,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/10274.jpg,0,0,0.72996306,0.2700369,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/1829.jpg,0,0,0.87882197,0.12117802,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/9595.jpg,1,1,0.01311877,0.98688126,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/19705.jpg,1,1,5.3047854e-05,0.99994695,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/4168.jpg,0,0,0.99933606,0.00066394405,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/0080.jpg,0,0,0.997995,0.0020050071,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/21154.png,1,1,0.00032081018,0.9996792,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/6159.jpg,1,1,0.012940106,0.98705983,fake,fake,True
